index,s1,s2,s3,s4,s5,s6,s7
141,15546247595050450929285626582629173741888329728906581593412270042311258298683799,4068170792513110143369958443781585518732672156999040244417127574482083352746022,2630560594282326543671762353330595067299876172900187311941134161324067628514764,11233417000358100130191038311276202387589941776610022795984289802837211125990025,11344344509793256452218402932681727611219444523817141017083313716615717612007828,2963343122587795509753856217547170738188384414521541975238205902659587086568173,4622808339688891753506781550809211636880185893034631349912247143374615782835037
142,14969414253070428978769989028825786021550173372760110048208026996885794727441882,6031962715087817266024407153781185021907843656697686154878973476890225207770770,10252436387946513763182021144739556737839859740435539678939401004824883907314760,9098439770699344019533447616764221300962797179662264940926028798283974592909875,2569972863346308035078686569855178711276655974377861940838856857267497264556115,9199431166834580260527121388949108837164860568893736358141165964181248155417457,10454419180216986245169368689109331810243986518898482513369675336619431032329924
143,6548125857672963978340761754547270935132096069363068454139136520391938939631463,186404765609414378904265193282374225321186827104126388452776301331844873454892,17979627725703700103109277086078669607334121161845985161867480907631310267798384,4330608235114297798827647278126117476020625740654427735993407992072946423170008,14836532796682730818187525924234757436530973896463671149220399901874142039061695,12432610408514650259770146254531229752098316740650904042621895072223304649145491,15651236571557230574284891653952214291106078717527532095661174285526230486585373
144,16529030623148665998548799212951846795939819074274259403773236362105733553554214,6493258775132727955276046982219203485774247565444696780901451896969099127901078,6957475457846534771600510077675429806270134362134123490311208169401689189368690,17921680671290086447522188499320525757427479464342539532002505179403503737957050,2321083413569034081622315477281131602479433983447133547048781362162950307338204,15752870187524901026029041166367286946576271252382122573839879064897417597004083,2619854490316163928614215411768952184567717938213289573985955940389516907462756
145,12813112321371769625962241342369987780431265894037961400803768262894696175153303,10772935247280259510557779725673514798562619516337425499657134504573351094026712,12411864278672644104495998534847260922777485311209797976023379507441760989784349,17729899415548923407776897769891226153075863278655078829902503271499925862426214,8194645156961922969691094045868730621074328974361862381831225014342049478788330,2338497003858817240947970747716454195156306842641554311272825518373928072034674,161454956239606221547527875434396875321796883494154618227304783595561642165246
146,14329220209027903537349303668670945314173328854561260006119244929706582783048372,6494672538428335398137286408245803439637316899062544901941119178396783367590674,13561147990095644483782714988597934113158813022126666046392184310882194219955006,16996251063082656343576206024790657466354392779442217760009159544757019106977391,16799981757389370977517759516823973499224056171009200042792044880021258028657829,12972340073015788385607375464697882211767803196827612894740840316674910984996320,5513326009961908567845053868412383603985633856897456315855545854717977975992864
147,16465052696183803568801932319690563002257819534981129933074028744609400041036444,3817388796638952191329252810540637125424809488477540335891501111509430254725635,17654194804206969219710111627360261974651243193423448246842259447917479340559651,2378284216046331301816358615339397944786847316884636627536461406616158599046561,13586843534998561789776143929288084640981895191795322516363949334822856729678296,14215081759169311782170700799332962326469537929532694554398161667725981266126902,4262998888558581279000029225474031001249775530096752741639098405325532208392379
148,11474226307971762956720314179952850481357766079401671753509673503022877875088609,7032341312754477668847198428706440947864192474563205103558463878467542084078225,5206740515295318587090036131197451267902703629796005729609651908739788860132973,5997423915594285711448827287425881441473299545100073631663237593839618203252853,9404391513651379041923571897391731468575980220475408809719220933767030113437865,15427643309466598578514269961095001349210745655922011263777601928522024590688009,5534783802092769870511538093599011214994171407128475314375099795698805401839308
149,11297482793934336914799406523805488591841854506194828211955454481953185962688107,18510248634005004876877062269201586033373597569760754128434410318535219578288299,3105902019264829435523583851251612456211804746386372069973586727340304613636748,2149233951608159492157738039828927597123324924694493395499545273180033535061408,15640244431034995046779524834933531456108158104685118105012285956054406342562279,6514142455650987197970177466692064296399455397735434839585247211151830569811407,11835719027350484847148462704977885854764065692468254958144990603283898683136746
150,13145695694234449913214704196936248384010728876108619304106320473596630412751393,17302229878828895867146017569911894976302813425691292032228016807058255434865785,12469602553783337861793940118926939776876253648748018184365089000384875066343326,17180209220044950347867855228918062654114473989590203439980817835982285540347993,12901654376666558874658379514948583739634050003906442119611922531444690623715809,18166333524595337892874896361955182901818406136008139902721683869177886549610751,14441851162884112951808022385001180272284117941583891109846821066776077084868842
151,6464061515345187164520669681347838638688018000212344360130850417297055518316339,12690019373042379396280696383920598822847863491584814752152683220798118751402095,145478072144402244570696722781600684096112029806005496602217628097393466093442,5895228614545604610809437467804203959199612503498727952406015204006472128718334,11406875499298812044287535234051728779774940468351576440100795166119558506112794,16680418726404024545004990021524175145822095924364550959686557514436652598276822,3183462794914067662252418445284863188957654427226245831700021466551958172046441
152,5204212526409500944636248600018535737220504558482468068440854028165063115135483,13167459108006872519954088140796906173761470567503454637683987361475713562630997,5357344243844940275244135237398431441239473582751554028266119217526155109322717,306263434870878661215773274759791408037938048538171919650530378722183988374620,16546612182031862128578385637817665942540288409174713991300501627469596432950683,17013599483433541775913205556698695307979675776038368884289471398956799976722952,1707225339075917603220233031402879504356100149129136598617439693183794619691427
153,14275303555313560355550638763488116090388626427384699918827529245283110657168273,171424509761273359281502880603160528075171956560923791292862031647102529097316,13285549366184662363320742506155172918209909920462888655785840706309364315279213,16552887122689378466249590870270793524025991430467783153379903704458303549386010,9973437779275421668068047972950022345523416486575607284075051026093920231417707,12079596836889966419485497199129539251085609533097766727334563453622010594538281,4338968794585838269792555163872664372329146125722855803695160204636778405583755
154,11296411014309143708006429322598530820427915003587229592243659910783460994960998,6145071107247182080342801309507922573647816539349249115388766179388325434513706,3078375779761289567718499345664855128043129051597464248898599588220389551822255,2096325031851466170133523431069328483613852540331874992773160137279653346886645,3198918863517711887587873565721342640359987005552481347012447826566116819706876,6386157274760026720081549749620897598281532447259283311616462656079779970282948,11658040265578410667614551982767993357378488865452280886585204625820642798614861
155,16100870274303694441647905968698923994550044377344043878202392137391405547286856,9355108120186332371605371004015744887190828193848746254028254532647935113917259,16827504539542262691291161875823822414689200338136918486404148750581181166219318,1453268530477136499286511814249796840278311921585749216403513226379551237865079,297191094885302697010187589167027900725011832818049802952909524854637795182496,13359272232766761284462189200575515596029300071833820246052337646006440838171569,3574720942227163360223749878601900189424327750010249186775236025023367900504344
156,10590745353798527365635900870201514563640142640063971355746191702677996981702605,13899221301492531610815133100448983973383785303656606587526194484152811978496496,9925427843082012735537696690742408229230927990777905695340008344424444990381829,17201760479514145190512975026018467199564995145739274358650914065898692250522581,17195823709841754525031584721340481016002562324229306897995630866169757525754775,9907617534064840739093525776708449678543629526248003313374158745237640816078411,13869537453130578283408181577059053055571621196106769284249778485508138354657466
157,9532601467735482077155200120111172904523800200517066287257512046628675828891133,13191172661837136348831414328594184498918372727908487210661411097965567219184720,10975713582304962815028642625449034783183717582174262770211697154010674170880918,2886224229138961475746885010675723757319834763314392965908370214763996683979727,7455100103286306781695524869210931289710148715640283477214711062631330991645124,6149945703799824282165178816117977511971234994840528624667438915206880860713132,17503156531626688427865230236333542292486518045226534087729834554896442524347728
158,4673421780084678292399346157658223009232460706599817242152983787029001457053535,7157512299356691548063569746271145677098000053935334855611599356992812963918019,7452271557816039766992670765838768003596618042006552840375846709891434520593610,5557699555462722949186649216361089988728314670813471196445725845724866127080308,1473796292296741094645505097838111632493089940356089923821236764493107783378113,13732957269265268654078621795206512803274368294945814701965660248601955722651002,5270391484473956726067232538592933764305300845959834171952434733239817478571021
159,6285939781594041776230574637527364982965499956333184875297998252821444293496749,14390893410628687595004044686592208618157250987698795617179017501483848198223792,5782465386156763005611026762257851037191828649785426546179776963581415481017311,17525446710072616909470287634397651976836081831215889021226838203925738608205260,12555046380481900405163060533138251700323161643367371683393639657705225113459685,9403659898331787943398728843416330076036492530551280212143462107325671229944563,8071287263622279524177292565231887103976074492767614607476305552787076957659894
160,675275256966103998847211748099540374291189070523225656924332650460887939672715,2574609781994391247459879751167939436132846832750491179878091917774309670675569,5698003575084861745838004009205197185524973286681796568861277801940265193008722,10045456636237515493981584522211313622467568432317141823873890302958754506672174,15616968965452352491890621290186288746960632269656526944915929420829777611665925,3880145061782198288855730928193442690620740354388546252524114373147538274825998,11899775927121401786295680206106135190214741575136011105625006724723628962480347
161,17243003742302489171430233570345861130554728094293241535589363323821395582890141,6997871156770915162748062372495068045533849293374212035559676655867695130709431,6329393245299626875372253176320980481704212485865722858837501560950491109785985,15237570007888624309302805981823598439065817671767774005422838039069783520119803,15190005943590733013830337404066242049235240406768959795852405307819776128546908,6186701052405952988954847443048911312212480690869280230126203367200468935067300,6760050835281458685385719483708286096380962968380140987707512999617658172844956
162,12389993618545008347074256833537326751917612854810258427404149738310155319833949,1239890019336408060066508544785126436931807446367873124596018399108065582818574,3614480204268548040395521903616758791809432663295655450502167547205323255281991,981368672394253837351913525095543948167064061282199725659316400196132104060223,11872950924660699901645066794158161774388126084638911629530745740486288362317247,17756831460120711782565598325867932402089194289054385482653174785669995796889086,100614777827115029404124735288175962886844230217215605563322753341458174611763
163,8440240677877165537451324240806548821236721088290551984233054777096622854158071,17236850541751881037141186526317774078777291773048893371905588631726915302888569,7857434090676972048360203471596995904238287609963618483554320781485081113027680,17366782326546787472527141846517574034386557487657538678105812791182712750903358,8700104247466978408223234881206148732455252517507842596633503096008217750187649,389795354384719306157865960599399866827797143825935918600672478367392344044530,10968251148247184617040418469634007305887615810923224323470601720666032765637978
164,10764502607815117113739347712450312382607852079084135033976609540139328396654631,267972885831751729929238299976333810238929597348515460082678342176008803770457,5575201835944252749988438532451424019660081443415952637244767970921633687675596,8153793957205445723207565024938903142487883172975040885999597643970406815206071,8003749249615330649586617777438771178722334786025780206347167361322328186361882,5125067713173907529125596789951028128363436282568170598287477122977397801143029,18050144848828350812533885447412353859794612106913617741283807711341411892713489
165,14259919794671865114865562401766396653766461872337187021700398822811168321202586,12145358522516741554660165702431070793257332037879470146803257561799636194603984,12188711684481803770093193286930702286856034940938255054771856999371199853368336,14389979280567051761164645155265291134562570581513541745606197135525859297495642,216765809825311077165137922498157467993514515293924539842997187857818293821925,6733862274150930619513438358502661023915715630902214796408818721178669308675139,15408873172596735937500163078342121933945749484027006835840380953082616108891307
166,18382000114549241168936312860995989955765941450187217154408426222279735810597601,4108901127302815990873459822225621230534312980343427609545905326678816784558535,12777889541102247817939591038498933429455387923402848403802279660414631621374899,7324174354053187748715939739942566815762317390742668178250987658675587854718739,6280151067102810233911889311493201257838525826674292612355310103867481717754032,9645819680251115273527439753150836755684013231197721706115246995990313210480778,17421180193498102867562591064915473309298779604312955459530798335044082332898977
167,12532737132039741026748098097975900006359326020774516419403318648981492261079785,16983200545072563727767601606138218697152290043243946266677675383464753042618786,13351390239098468103058510524486956072378892067408289541823070203449782344617170,1637306214117454152620824853022112132039132093267546244839503108936580167074937,373343971076696327163927976680366744516434565133122055190254882330942743156064,9559503509976194626687819895461719909810799483005016972875325523632870072860551,10663389329868774600483117224429491759538802402571825318431434250436565923024421
168,15695806687037432671079515992912761777113141360633192898454538674783654596464214,6056967586119710782775638997669053892665271854462645359656422651482592782202057,8148273699141183236507135784142236083423240370111168742532213494908407023541651,3437329525154675581564622967395628481003622463267357367618630422655301087319019,10456530565107362268657483932365910953789842578242616914378954217129071206698138,10673481318052068847076335294116403633398476270725541703349904095923921148515031,4088181783988795316821177052647106519829523540716131734531480059039850912769698
169,5592283214562259881179672373553379074924922899148716282624757780683924352666312,9612768776994597477394850733364821512532325980546329896028395082808242562683308,12061456687297012788645535079434327312822209244192840840210911906372954630051157,12938346945469505814931725411761896475794572690088249115172308251378060554769859,12243439551512076556253421730347529001449416318232554720912584117823560336839414,9976734505424725012610624035191224889786740128625757657431739505709453976259822,6138231807207451184003332326292984140806544121267857924729774415035741473031083
170,6821214400567355369314921694154062729711568660263549380407535113497085396699975,12497179172384698181264348668432001918357156929491498067900543355721892735277684,17027894315452028435848280922833817565936764807683846062479024726674422015733297,1880964328822171682357335072422829804066967850529187684679698443948877004902837,4121180214389476822210277887072398369514614946650334293429126072356850169114258,5216146471206769404697725981845843393896281651735880209264026829492545275203583,5165863099274049429819679356743164877211967965785825432184400715355962323170812
171,14467102190198915583866481254919344119991015901646798134537247277993617636724121,7361083719395887471579962358461258596647063061567725367347124726895982199615804,15746735589485264564559210080499103166734990368385593057356193911518686155003174,2559266798572697961385457651159518093487948933477589845637893267050137036558277,4863468348552536563477471840315863113672787645466527091118784358301927310609067,4126944738477605920125869263031458358906082060040999114335586402868260743991567,349695968347906031330649919306303829187832177201005915288299400749137336705777
172,18335480190197834966141400654705769458805054145370228578620697248866679095649691,3460967509816631601886358760127173246391337317233645736186451624925339211343325,10973648461697913259363024471074250967909122848524468511087105475393369046573005,3808732043947331037152631017673642886591561850619885544396097235459176135010777,498613757512059385964561784862028870822078767831302515576707687528556709820618,1043293602392098305798816772639408920600673600158719424628936831601510771002528,5442771578587447796655395981005783035927346347602136271552784667678038318556507
173,1506015771660575023070184191792294803208321031570065519540583633406152197465389,10265727607957472941065212673949987630533110599151230110836142874259540456500399,7746740007943519303275702061536398613590944258432088094423396940154368543941226,12481448472565888560411035739488207620765246453724045149765626613496432692951847,5937457500877406261761830322868734783672592740715695597399551111879936670368285,6647162593825246858037469196614659970696407563718445116788451217710676709354517,14610563751409410349237952360725983181836690922732293707932326930988652809910543
174,14424513512074356989624208637449203553522654568370367110230128110580565180353025,16799350769668188134799996886693955770649331997268135123884959381293736532564565,7124511772781493435527364747734256651380032286693304040964493812139514056634794,3932392022361447342515695605506786064098179880957279540932012185523693985727689,7222991518408049855764989460011544008803774780060061623787514501446276319843250,16996310260921300975275246311248530485496816984001650289531000759907261058981477,14719952748954026250337082774281065625793882048470639858699190178500851969978393
175,14423146703418020666596550581980263231721269953101612698606243432897163737699343,2834265278598893942688830045479816333268112924673884353886937525589231316563082,2298146727436968729695605160372019041407377803339626324768643842887795202919346,12814791049932245027616875926656871356139064589098838611251362384792855396768135,15851802745137548385743258959397693409079748837640115533871812368898615664945472,11409181813052878804074754258594485200229430548963457092629993795205076007451357,18019323754625410733320745209183926597971534167380268966989187446118032657449767
176,7268041274252222833603766758315785572257504352242381176196202289371455755805521,6670208690727283882356934016423080916802587745179587050716059618662410466774045,16738897750372357596968885159258565902018674623123023303022852770278660366069725,409317451293095076020853416948880791138916097449878574190020179408612987364607,13278654296331019671640988944304065189313585501094369902607404193269657030150622,18282117283591782482410524971450759359775833945433685929348443247050200028099816,15419706413075383508329461498388963302525661430467826654413137340750241981212189
177,3286219050597014372003287757424569999705073960580311600207396988678307277460844,3015796196733432249205829789819672072282148155669853818176320161039209539012482,17721126939356428082317009482121986086114647029580032333370050299488503017819068,10337420276571652969918060064458152304435721693688035786862025839214595247552648,17929467210273455813427748306701530464012221036616675537578808345029078694541176,3432476738567487711427307438978760828077296169743140226593836252120360892456698,3911239863348097565335504231163203133397795981690241212833671125300034307627168
178,9216188881416227670789186203248951081461028701597134087164874906024638563408728,11717235699688489913421127464037996875689672023710324876028865582408215761867385,7503140454816786727895823782367137382685929966339572366591972029150731595376149,15106298647748292564922658543173052470833226973796282238317475028657982297098997,15994314777535832973792248361519062271748138601769048811742093798524171633871952,10167188844179407954504593237405166785430664850257872086865828338749299605695014,16157316348626191957769076555768045880264230163574157743151959431739162445732160
179,2119857343830944264370825944676301925870708515162174855021556318967251859929647,14393750051582731631074908208091560081644016214774301669747548948549819429180974,18289282622308187649402863405309094598936498654524974764714697106341906474590183,13806455056007312319354691536328905477748155834414194139923000792343512996157274,945267352680105640930392601150992718078987754441959795372460006554638993882247,16770510514220916515548733369648716056695843303231083089989636313786876934093056,5684998037788221591081563687012035888448449147847346985384687366822838117297770
180,4035335849052364674603654861472917337006635176264879533584529475614758121534246,16408143722469226230928273526012053529881750284532351584729390241619830624051777,53632618356235767555089223744048841858496436179604794508020733203625041224819,10568989039554916636612252109478942878087146964140856201310263297583530072545303,10889421984170919936680995413343375901800852979793294446209556369947953251685275,1014931452204245667761319135337347912999614483136919529205899950296894578644735,18010308445549242731271990045334218648450280362794542809225855603441946519751637
181,8743533281603456282560932762856530630904976575104598403301993442334838023329615,18314065265377675868839060203315344662395237746696446811108400794304021120705232,10179200450375484308124998936439762226087359070464139543955941273501753058963055,2871334337544056051128132347166463190364764990719082281307895662333830071267061,14922862427830565548557843820432127423610879951772680702627544743206048390781227,9268993719340663898995366586363395189058855065002123448988326951306815551177599,4442123713021525553150084029896946355092114774718816199853523069041927785620154
182,9750712927329280118262973205438254589861186944406726888038123087586493099332446,8725857926698312577806078570236044666402632493022775449576862015644372915311118,15457830499054271829338699479330050098007761090159551364079497566579435681100175,11414235143449983422151452547783591016293148291505648952082748957985885163535640,15127467360832621806953721160533347289642218541372473893049896972269517595781490,8065131650255012533036121932642639049671547395448620507517660827024536744673748,8759623512664330051108038249048146164764559298045494474949321304656738843376391
183,3944737309164164199724223005385930917355761125346053602091147598118257851753559,11527270778864764841215402872553828537662074762605439120862435248525074581013863,4215204908154627473764156216567012992535516467466750876850582168814653954617118,540935197980926548079866422362164150359510684241394549518869141392792205727301,504461648343662064162533489939282011134057412929370138867296166259489334344412,4105784259242834022012157419298366574859156653530677644895863243414745340468451,11344903030678442421628738210439417841534808406045317067604570372858560224099418
184,6876186523205053872949619947287607291308787032765775670953679623475070573130283,13033011693267767590382288133995902761648147071620297309632581548755508610997196,18470475510188141152298004560124886411018080116563564916036705775841314113600923,4656182473019000107987385840737878371035161723284172810702771522326690847777487,8654923583654693358869198745708238378466240780404932352557340353023231279854842,11934303341148046454234059890099286564927892843614437862137131485525139176669011,14494321745499059394081969273911022930420117912912689339442144919832414538219994
185,11879534099500063481487520777918411673449184900232117672643419389907589799878189,4286962908674425261059647853057131240580228843503149948597219537431133842941599,14287077429417434240135147995289518438159980718435908186787962007382224595518369,4815086659834741517295254434742213529421591636407581028289085234949269591280545,12935781601820695993958733941288576251131910486040979832027150784943861296556081,1584371253480948768706819745055246866524088378713293239075597092554407245017023,7825646616709848742958278615915585112364974203047332608360985722592499902991325
186,13144392923953169359484339927400986370156092910153752010413637779183348015935584,16390005680577032798539537670971410524559581935233388083400063166371003621790410,9736838269871590317165593230711272463210467075238908218959276161562966817564664,11717286192784016366071889991557252054492172774481718096554557547165033836422323,3798953948367136494549044568572669430021274588650412036722626540771408445199410,4514237037568125153306440346694204458181196962056395718926763924787886877059902,13863135460386982342344077325921857138971939894699669143166969699214469132003799
187,4526969855049908154377857767062922812616804801668016403757119733081449083395124,17278474311088974657684356477612777108659308950486577542489339576333351224113345,1189722366222850608500729361776203151360663557832872057270097964944113955826896,11857900523293059358955126574363240545871141956641116986489237246131125978027708,12218217780405252007628781345500529555423895258288500971220195855082794824387827,2270674137559428554521693675188070180018923462775024011462973791799120494907253,547665095702763450343246948362542288039651014412091786680851838685899222749963
188,3915842892886689972580908267908650832997301252933192754361324117718548484562146,8659749655451869519574611612594185623345465021128383787029710928608232825647970,14231720287695538640981110034056604371044491304585573098005160432669053023257660,2099359288670522886091020147359227207710955658993355007824391847495212844227239,9327457660271171156323108722375413870111706972974540875413966737898304754884661,17383619901550309000967992374168484489863320802217725021310604321472532522065949,7735450511560761969316287717801759198582372702411501766051023815812099912607126
189,16051623920220126906382679598866584082874131837936015635931884255244503495989247,14522230385473738649245129462835677352294141830542160863237703943586269962332508,13944214896708009679296732976843959676643454422129841361380739847431095632193949,14317577453922939996537490140891431055922069612699057130360991966778980505573570,15642318057118529600967400954978091490129987402249808170178460301629924582471371,17918436706294778492586465419103940979267207790782094480833144851983927862887352,2613537900504512220685300148332299654950306333984510382861764835435194113657536
190,5238048393678971964171512380454602070208284332971445914952392960704304496113533,9017070288317917257636553333675158378684796514883775942611539019944541053446477,11337065683916835880395122859661668925429536545736990082977438177720709671999022,12198034580475727832447220958414133710442504425531088336050090434032810351771168,11599976977994593113792847629932552733723700154266070701829495788880843092762915,9542892876473431724432002874216925995273123731941937180315654242264807894974263,6026782275912243664364686691267253495090775158558687771508565794184704758405212
191,3729715904784933213264205422241827848326739536640424575254540089112467774597254,1477196953719128025215895821149237018184976451778388786799450010392784958788880,11774838647749758886564454581658907377958135189725298314098010546246747785739046,16090245485929651346600498318834159059262791306169747477686940914268560022283775,14423417468258805405324027032674992062098944801111736277566241114458221668423067,6774354594737221062735040723181406386466595674551264713735911146815732724156922,11675452366312072769542922775290081900749168370799738465659231793746889422649317
192,14124174283758457185071250516513631130609719101476533332318931398071133582288819,12143201017803715796498166422517504001462918664130244302544079050592915430278933,12589475703082950284990131102948298480943023132272538590138723739971141777134511,15462998339596160650547144557806014569050032505903416195102865466205812622855553,2231373426396172442459823402153972397400522340711471437973223446891131734278082,9959391965377334562146934405865531702761341525319515677676359246838691577730052,1582262954645298108189710799067332748365641171104737555285711301236899686883509
193,18175911308810813913644186793836643894911847220286483543474359724880408818391518,228382492173778129862519861810850684016501026408509173939917954491556531080643,1754600052930416000783149358732659972464234751300293929786517036050831837559499,4222168490133553075696691899665391891871623950650432131550876187152438504664109,7631087803783189354603147484609046442238668624458923779232995407796376532394473,11981357993879324837502516113563623623565368772725768872832874697982645920750591,17272979060421959524394797786529123435851724395450967412350514057711246669732463
194,10076222978163550078405602467442796407872033812498497896020128299536456737293655,16996432444482691130453611081225366033934697941891467045049002149800867720933186,2228232898010248705434642456411029009804567943867501767623340768387436717754810,2836415340640571704767463362873145072248492707049413422669705720107756194086481,288584271426485677742690415675034352883047787125796330724816222556029916764222,13117135191315165075069706999753376720091657628408056171251953058138054118952010,4257277098412260995329746345234812437107473342273381585324554662042236334321891
195,11308207361364092709367705575735071046147091291079153059164565053931497671315630,12334043926620367088452545087081856313539156611836417806630615540555631829753762,3077509695768823137254518534040355802176195962271794242398151459872402475314591,2071000169756635306483009301547249380441633786696688045930453594287605841162094,9314515348583803596138017389602537048335470085111099217227521943801241927296271,6275659731303153555510159413269538937474280413203622076826075726007514500553145,11486828818861859635308818757484934916241489215285662304189395723312219794096693
196,13172549631168412254746004593048239320589286130332401616912871728603572978742545,15919444420395880298642895884912975177798852665385371217851373042328470906500049,8240684367682404131690673875594207571628699605158908802815503941174693783272708,8668664973975158204598721950028616370462251393964420051268545207548037842224499,17203386239274142517367040108216201574299508031801904963210496841448503083355422,15312452662632182619286244965220283314757045074359957859178078060470293273501500,2995864244049278510356336521040861591834862521638578739171288864613408412662733
197,10439861682089568654796160797994221009744288940002155662403655535241576742397980,17884404467924347473353586721748267470355504935652508312843355565023860793166759,3801232856557162004962894386325459513450223542639652271855819306941055919142557,5255137849882361151042850561599156875795293649586398898367608325804754586653328,3713723946952770460884071862632679689007290812181342512915441839209160562535095,17709386648715564385195941674362707821469639474735888794962600629560070079951835,10177334953276394022559693226915881536415490748627226385582523132045890672575594
198,8804580843840859396424231934728494971875009862023957821473777543242152880212312,10913902324111449876362861066829917123836736233415727769983270781486119715212660,6327964440811771439815887396304266455885179114175309845528479714731900505001242,13579162694888998537492694308088222836403762948614109727572685125385291482742035,14135101585395956718683898417245106397009063292420721736652606231040496415271062,7995781112332645983389499723774917137701080145595145872768243031697515302588323,13693596776646240782318881612614334926863237952448787815382876309762144377857795
199,17639618817177536813030184556168659294131097801304056347673765263205200207762884,9359542229035580425309055468271936584100884147015753604307279010974959915725500,12224561237468479738255379506183191606676207925757903128827102808120871590216001,7702280341529060301159773284965744493473644693219099241769955872237138998070410,14325095042164496564731620189556275112876618893710747622599118985729558372452704,13560609838427614078261536835018103596501706082921442591851311366192333480198906,5408824730318412841749523221351229944348906260851184149526533013625464321309016
200,2027744343219449780849257072675112995804738206738036674707887880535398816485924,6308285310144851176207262535448123392642924299452571685300733417293711694972067,12841622900776204186074016388319031190514558278143605031778536610274938635458629,3095361614166334359740135246351156521036215698499731034678016677073283404781633,14134292452209590598624385879417859120974745449143761052925735182500338469269033,8893624413011624001308001517645779253563298641452883727595130561744511362592875,5905752997519609018500365545971596787185299719738504738149483597211598317917136
